"words","frequency","first","second"
"pretty cool",10,"pretty","cool"
"put together",10,"put","together"
"re going",10,"re","going"
"right back",10,"right","back"
"right i",10,"right","i"
"s going",10,"s","going"
"save money",10,"save","money"
"say hi",10,"say","hi"
"seemed like",10,"seemed","like"
"so happy",10,"so","happy"
"star wars",10,"star","wars"
"stay away",10,"stay","away"
"still got",10,"still","got"
"still need",10,"still","need"
"that means",10,"that","means"
"thats i",10,"thats","i"
"the lord",10,"the","lord"
"there nothing",10,"there","nothing"
"there will",10,"there","will"
"they say",10,"they","say"
"think s",10,"think","s"
"this i",10,"this","i"
"time ago",10,"time","ago"
"time will",10,"time","will"
"took place",10,"took","place"
"u guys",10,"u","guys"
"u like",10,"u","like"
"understand i",10,"understand","i"
"watching tv",10,"watching","tv"
"way get",10,"way","get"
"way much",10,"way","much"
"weight loss",10,"weight","loss"
"while i",10,"while","i"
"will miss",10,"will","miss"
"able get",9,"able","get"
"after i",9,"after","i"
"also like",9,"also","like"
"anything like",9,"anything","like"
"back time",9,"back","time"
"bad i",9,"bad","i"
"bay area",9,"bay","area"
"better way",9,"better","way"
"books i",9,"books","i"
"but just",9,"but","just"
"can read",9,"can","read"
"cant get",9,"cant","get"
"come check",9,"come","check"
"contact info",9,"contact","info"
"day just",9,"day","just"
"day one",9,"day","one"
"day two",9,"day","two"
"decided take",9,"decided","take"
"do i",9,"do","i"
"dont want",9,"dont","want"
"dont worry",9,"dont","worry"
"en route",9,"en","route"
"even better",9,"even","better"
"every minute",9,"every","minute"
"every night",9,"every","night"
"far away",9,"far","away"
"fingers crossed",9,"fingers","crossed"
"five years",9,"five","years"
"follow me",9,"follow","me"
"four years",9,"four","years"
"front door",9,"front","door"
"get chance",9,"get","chance"
"get done",9,"get","done"
"get i",9,"get","i"
"get new",9,"get","new"
"give away",9,"give","away"
"giving away",9,"giving","away"
"go ahead",9,"go","ahead"
"god bless",9,"god","bless"
"goes well",9,"goes","well"
"going great",9,"going","great"
"going home",9,"going","home"
"going take",9,"going","take"
"gonna get",9,"gonna","get"
"good bad",9,"good","bad"
"good hear",9,"good","hear"
"good just",9,"good","just"
"got i",9,"got","i"
"great night",9,"great","night"
"grocery store",9,"grocery","store"
"guy i",9,"guy","i"
"happy holidays",9,"happy","holidays"
"hard time",9,"hard","time"
"have good",9,"have","good"
"honest i",9,"honest","i"
"hope will",9,"hope","will"
"i absolutely",9,"i","absolutely"
"i admit",9,"i","admit"
"i cut",9,"i","cut"
"i ended",9,"i","ended"
"i finished",9,"i","finished"
"i grateful",9,"i","grateful"
"i honestly",9,"i","honestly"
"i interested",9,"i","interested"
"i kid",9,"i","kid"
"i literally",9,"i","literally"
"i noticed",9,"i","noticed"
"i pay",9,"i","pay"
"i pick",9,"i","pick"
"i right",9,"i","right"
"i seem",9,"i","seem"
"i speak",9,"i","speak"
"i wake",9,"i","wake"
"i won",9,"i","won"
"i working",9,"i","working"
"id rather",9,"id","rather"
"idea i",9,"idea","i"
"if don’t",9,"if","don’t"
"ill keep",9,"ill","keep"
"ill let",9,"ill","let"
"ill take",9,"ill","take"
"im afraid",9,"im","afraid"
"im hoping",9,"im","hoping"
"im hungry",9,"im","hungry"
"im now",9,"im","now"
"it feels",9,"it","feels"
"its almost",9,"its","almost"
"its pretty",9,"its","pretty"
"ive always",9,"ive","always"
"ive learned",9,"ive","learned"
"just bought",9,"just","bought"
"just might",9,"just","might"
"just really",9,"just","really"
"just sayin",9,"just","sayin"
"just thought",9,"just","thought"
"know i’m",9,"know","i’m"
"know s",9,"know","s"
"last tweet",9,"last","tweet"
"last weekend",9,"last","weekend"
"like make",9,"like","make"
"like say",9,"like","say"
"like time",9,"like","time"
"little boy",9,"little","boy"
"little girl",9,"little","girl"
"long ago",9,"long","ago"
"look i",9,"look","i"
"love hear",9,"love","hear"
"love ya",9,"love","ya"
"made feel",9,"made","feel"
"made us",9,"made","us"
"make one",9,"make","one"
"make us",9,"make","us"
"makes happy",9,"makes","happy"
"maybe ill",9,"maybe","ill"
"merry christmas",9,"merry","christmas"
"month i",9,"month","i"
"much easier",9,"much","easier"
"much longer",9,"much","longer"
"my name",9,"my","name"
"need see",9,"need","see"
"never even",9,"never","even"
"never got",9,"never","got"
"never really",9,"never","really"
"new orleans",9,"new","orleans"
"next weekend",9,"next","weekend"
"no problem",9,"no","problem"
"not just",9,"not","just"
"nothing like",9,"nothing","like"
"now back",9,"now","back"
"old man",9,"old","man"
"one night",9,"one","night"
"one one",9,"one","one"
"one reason",9,"one","reason"
"one things",9,"one","things"
"out of",9,"out","of"
"past two",9,"past","two"
"people say",9,"people","say"
"people think",9,"people","think"
"please check",9,"please","check"
"press release",9,"press","release"
"pretty awesome",9,"pretty","awesome"
"private sector",9,"private","sector"
"quote day",9,"quote","day"
"real estate",9,"real","estate"
"really fun",9,"really","fun"
"really hard",9,"really","hard"
"right away",9,"right","away"
"says i",9,"says","i"
"school today",9,"school","today"
"second time",9,"second","time"
"see one",9,"see","one"
"set aside",9,"set","aside"
"should i",9,"should","i"
"show i",9,"show","i"
"show tonight",9,"show","tonight"
"sometimes just",9,"sometimes","just"
"sorry hear",9,"sorry","hear"
"sounded like",9,"sounded","like"
"spent time",9,"spent","time"
"still get",9,"still","get"
"sunday night",9,"sunday","night"
"take home",9,"take","home"
"tell u",9,"tell","u"
"thanks love",9,"thanks","love"
"thanks mention",9,"thanks","mention"
"thanks shout",9,"thanks","shout"
"that awkward",9,"that","awkward"
"the doctor",9,"the","doctor"
"the fact",9,"the","fact"
"the man",9,"the","man"
"the things",9,"the","things"
"there one",9,"there","one"
"think much",9,"think","much"
"this means",9,"this","means"
"time time",9,"time","time"
"to do",9,"to","do"
"today will",9,"today","will"
"tomorrow i",9,"tomorrow","i"
"true love",9,"true","love"
"twitter account",9,"twitter","account"
"two things",9,"two","things"
"u think",9,"u","think"
"us get",9,"us","get"
"use twitter",9,"use","twitter"
"want read",9,"want","read"
"want talk",9,"want","talk"
"wanted share",9,"wanted","share"
"way can",9,"way","can"
"way start",9,"way","start"
"we see",9,"we","see"
"well can",9,"well","can"
"well im",9,"well","im"
"were going",9,"were","going"
"what makes",9,"what","makes"
"when get",9,"when","get"
"whenever i",9,"whenever","i"
"where i",9,"where","i"
"who knows",9,"who","knows"
"who wants",9,"who","wants"
"will follow",9,"will","follow"
"will good",9,"will","good"
"will keep",9,"will","keep"
"will let",9,"will","let"
"will look",9,"will","look"
"will probably",9,"will","probably"
"will tell",9,"will","tell"
"years eve",9,"years","eve"
"york ny",9,"york","ny"
"york times",9,"york","times"
"you might",9,"you","might"
"you never",9,"you","never"
"able see",8,"able","see"
"across country",8,"across","country"
"almost every",8,"almost","every"
"also make",8,"also","make"
"also think",8,"also","think"
"always find",8,"always","find"
"another great",8,"another","great"
"answer question",8,"answer","question"
"anyone know",8,"anyone","know"
"apparently i",8,"apparently","i"
"around house",8,"around","house"
"awesome day",8,"awesome","day"
"baby girl",8,"baby","girl"
"back forth",8,"back","forth"
"bad idea",8,"bad","idea"
"become one",8,"become","one"
"birth control",8,"birth","control"
"birthday party",8,"birthday","party"
"bring back",8,"bring","back"
"but really",8,"but","really"
"by way",8,"by","way"
"call us",8,"call","us"
"can add",8,"can","add"
"can become",8,"can","become"
"can dm",8,"can","dm"
"can play",8,"can","play"
"can work",8,"can","work"
"come together",8,"come","together"
"come visit",8,"come","visit"
"coming home",8,"coming","home"
"day everyone",8,"day","everyone"
"day ill",8,"day","ill"
"day night",8,"day","night"
"day tomorrow",8,"day","tomorrow"
"didn’t want",8,"didn’t","want"
"don’t get",8,"don’t","get"
"done i",8,"done","i"
"dont even",8,"dont","even"
"dont let",8,"dont","let"
"dont like",8,"dont","like"
"dude i",8,"dude","i"
"early s",8,"early","s"
"end year",8,"end","year"
"every one",8,"every","one"
"excited see",8,"excited","see"
"experience i",8,"experience","i"
"favorite song",8,"favorite","song"
"feel right",8,"feel","right"
"feeling good",8,"feeling","good"
"find someone",8,"find","someone"
"find something",8,"find","something"
"finish line",8,"finish","line"
"first ever",8,"first","ever"
"first half",8,"first","half"
"five minutes",8,"five","minutes"
"follow twitter",8,"follow","twitter"
"follow u",8,"follow","u"
"following twitter",8,"following","twitter"
"for the",8,"for","the"
"found i",8,"found","i"
"friend i",8,"friend","i"
"game i",8,"game","i"
"gave us",8,"gave","us"
"get around",8,"get","around"
"get followers",8,"get","followers"
"get free",8,"get","free"
"get involved",8,"get","involved"
"get know",8,"get","know"
"girl i",8,"girl","i"
"gives us",8,"gives","us"
"go far",8,"go","far"
"go way",8,"go","way"
"going see",8,"going","see"
"going try",8,"going","try"
"good ones",8,"good","ones"
"good point",8,"good","point"
"good stuff",8,"good","stuff"
"got work",8,"got","work"
"great deal",8,"great","deal"
"great news",8,"great","news"
"guess ill",8,"guess","ill"
"guess im",8,"guess","im"
"he loves",8,"he","loves"
"here go",8,"here","go"
"hope can",8,"hope","can"
"hope good",8,"hope","good"
"hours day",8,"hours","day"
"human beings",8,"human","beings"
"human rights",8,"human","rights"
"i aint",8,"i","aint"
"i back",8,"i","back"
"i blame",8,"i","blame"
"i changed",8,"i","changed"
"i dig",8,"i","dig"
"i expected",8,"i","expected"
"i follow",8,"i","follow"
"i hoping",8,"i","hoping"
"i kind",8,"i","kind"
"i pray",8,"i","pray"
"i purchased",8,"i","purchased"
"i ran",8,"i","ran"
"i recently",8,"i","recently"
"i sat",8,"i","sat"
"i sleep",8,"i","sleep"
"i spoke",8,"i","spoke"
"i stopped",8,"i","stopped"
"i suggest",8,"i","suggest"
"i tend",8,"i","tend"
"i trust",8,"i","trust"
"i ve",8,"i","ve"
"i win",8,"i","win"
"i wondering",8,"i","wondering"
"if get",8,"if","get"
"if one",8,"if","one"
"ill see",8,"ill","see"
"im bored",8,"im","bored"
"im even",8,"im","even"
"im playing",8,"im","playing"
"im starting",8,"im","starting"
"it comes",8,"it","comes"
"it may",8,"it","may"
"it time",8,"it","time"
"its nice",8,"its","nice"
"just another",8,"just","another"
"just came",8,"just","came"
"just getting",8,"just","getting"
"just good",8,"just","good"
"just great",8,"just","great"
"just saying",8,"just","saying"
"just see",8,"just","see"
"just woke",8,"just","woke"
"keep getting",8,"keep","getting"
"keep good",8,"keep","good"
"kind words",8,"kind","words"
"know like",8,"know","like"
"know one",8,"know","one"
"know think",8,"know","think"
"la la",8,"la","la"
"last nights",8,"last","nights"
"last one",8,"last","one"
"like fun",8,"like","fun"
"like old",8,"like","old"
"like the",8,"like","the"
"like think",8,"like","think"
"like way",8,"like","way"
"look back",8,"look","back"
"looking new",8,"looking","new"
"lot people",8,"lot","people"
"lot time",8,"lot","time"
"love support",8,"love","support"
"loved ones",8,"loved","ones"
"lunch today",8,"lunch","today"
"made sure",8,"made","sure"
"make difference",8,"make","difference"
"make happen",8,"make","happen"
"make way",8,"make","way"
"makes us",8,"makes","us"
"means lot",8,"means","lot"
"might get",8,"might","get"
"mind i",8,"mind","i"
"mitt romney",8,"mitt","romney"
"my first",8,"my","first"
"my heart",8,"my","heart"
"my parents",8,"my","parents"
"my sister",8,"my","sister"
"near future",8,"near","future"
"need make",8,"need","make"
"need take",8,"need","take"
"never forget",8,"never","forget"
"never heard",8,"never","heard"
"new england",8,"new","england"
"new song",8,"new","song"
"new things",8,"new","things"
"new video",8,"new","video"
"not good",8,"not","good"
"nothing better",8,"nothing","better"
"oh ok",8,"oh","ok"
"oh wait",8,"oh","wait"
"on the",8,"on","the"
"once i",8,"once","i"
"one else",8,"one","else"
"one hour",8,"one","hour"
"one last",8,"one","last"
"one little",8,"one","little"
"one many",8,"one","many"
"one us",8,"one","us"
"one will",8,"one","will"
"or maybe",8,"or","maybe"
"people can",8,"people","can"
"place i",8,"place","i"
"please tell",8,"please","tell"
"pm today",8,"pm","today"
"probably just",8,"probably","just"
"ready get",8,"ready","get"
"realized i",8,"realized","i"
"regular basis",8,"regular","basis"
"running around",8,"running","around"
"s good",8,"s","good"
"s hard",8,"s","hard"
"s like",8,"s","like"
"salt pepper",8,"salt","pepper"
"say anything",8,"say","anything"
"say something",8,"say","something"
"school i",8,"school","i"
"see anything",8,"see","anything"
"several times",8,"several","times"
"sitting next",8,"sitting","next"
"so can",8,"so","can"
"so now",8,"so","now"
"sort thing",8,"sort","thing"
"spending time",8,"spending","time"
"spent last",8,"spent","last"
"start day",8,"start","day"
"still i",8,"still","i"
"still working",8,"still","working"
"story i",8,"story","i"
"stuff i",8,"stuff","i"
"sure s",8,"sure","s"
"takes place",8,"takes","place"
"th anniversary",8,"th","anniversary"
"thank everyone",8,"thank","everyone"
"thanks coming",8,"thanks","coming"
"thanks great",8,"thanks","great"
"thanks s",8,"thanks","s"
"thats good",8,"thats","good"
"the average",8,"the","average"
"the book",8,"the","book"
"the difference",8,"the","difference"
"the girls",8,"the","girls"
"the good",8,"the","good"
"the main",8,"the","main"
"the people",8,"the","people"
"the problem",8,"the","problem"
"the show",8,"the","show"
"they really",8,"they","really"
"thinking i",8,"thinking","i"
"this day",8,"this","day"
"this new",8,"this","new"
"three months",8,"three","months"
"three weeks",8,"three","weeks"
"to start",8,"to","start"
"to the",8,"to","the"
"today get",8,"today","get"
"tv show",8,"tv","show"
"tv shows",8,"tv","shows"
"two men",8,"two","men"
